ID_coords;lon;lat;date;Tmin;Tmax
1;-3.35;40.48;1955-09-15;12.18;24.79
1;-3.35;40.48;1955-09-16;12.93;25.85
1;-3.35;40.48;1955-09-17;14.76;22.3
1;-3.35;40.48;1955-09-18;13.55;24.35
1;-3.35;40.48;1955-09-19;13.06;20.89
1;-3.35;40.48;1955-09-20;13.64;24.45
1;-3.35;40.48;1955-09-21;13.88;26.29
1;-3.35;40.48;1955-09-22;13.4;26.69
1;-3.35;40.48;1955-09-23;13.65;22.17
1;-3.35;40.48;1955-09-24;10.87;21.71
1;-3.35;40.48;1955-09-25;11.26;24.37
1;-3.35;40.48;1955-09-26;12.3;24.41
1;-3.35;40.48;1955-09-27;12.77;20.02
1;-3.35;40.48;1955-09-28;9.45;21.33
1;-3.35;40.48;1955-09-29;10.3;20.49
1;-3.35;40.48;1955-09-30;8.99;21.7
1;-3.35;40.48;1955-10-01;8.23;21.92
1;-3.35;40.48;1955-10-02;8.71;23.86
1;-3.35;40.48;1955-10-03;11.63;16.55
1;-3.35;40.48;1955-10-04;10.96;14.61
1;-3.35;40.48;1955-10-05;6.98;17.4
1;-3.35;40.48;1955-10-06;7.38;20.64
1;-3.35;40.48;1955-10-07;11.75;22.01
1;-3.35;40.48;1955-10-08;11.77;23.47
1;-3.35;40.48;1955-10-09;13.43;24.32
1;-3.35;40.48;1955-10-10;12.12;23.61
1;-3.35;40.48;1955-10-11;11.15;25.13
1;-3.35;40.48;1955-10-12;11.65;24.92
1;-3.35;40.48;1955-10-13;10.72;24.17
1;-3.35;40.48;1955-10-14;11.49;21.93
1;-3.35;40.48;1955-10-15;12;21.59
1;-3.35;40.48;1955-10-16;10.88;21.49
1;-3.35;40.48;1955-10-17;10.99;21.41
1;-3.35;40.48;1955-10-18;10.05;18.36
1;-3.35;40.48;1955-10-19;8.22;17.51
1;-3.35;40.48;1955-10-20;8.88;14
1;-3.35;40.48;1955-10-21;5.63;12.99
1;-3.35;40.48;1955-10-22;4.4;13.14
1;-3.35;40.48;1955-10-23;4.01;13.21
1;-3.35;40.48;1955-10-24;4.26;12.9
1;-3.35;40.48;1955-10-25;2.97;15.28
1;-3.35;40.48;1955-10-26;4.23;15.78
1;-3.35;40.48;1955-10-27;6.71;16.83
1;-3.35;40.48;1955-10-28;8.34;18.5
1;-3.35;40.48;1955-10-29;11.34;16.35
1;-3.35;40.48;1955-10-30;10.69;14.69
1;-3.35;40.48;1955-10-31;10.64;14.58
1;-3.35;40.48;1955-11-01;8.74;13.18
1;-3.35;40.48;1955-11-02;5.5;12.73
1;-3.35;40.48;1955-11-03;8.14;14.28
1;-3.35;40.48;1955-11-04;10.7;16.79
1;-3.35;40.48;1955-11-05;8.76;16.45
1;-3.35;40.48;1955-11-06;10.24;17.14
1;-3.35;40.48;1955-11-07;11.1;15.75
1;-3.35;40.48;1955-11-08;10.04;14.87
1;-3.35;40.48;1955-11-09;8.14;14.08
1;-3.35;40.48;1955-11-10;5.95;12.44
1;-3.35;40.48;1955-11-11;5.92;13.81
1;-3.35;40.48;1955-11-12;6.11;10.32
1;-3.35;40.48;1955-11-13;3.78;11.39
1;-3.35;40.48;1955-11-14;4.67;12.48
1;-3.35;40.48;1955-11-15;3.24;12.75
1;-3.35;40.48;1955-11-16;0.83;11.67
1;-3.35;40.48;1955-11-17;0.87;11.74
1;-3.35;40.48;1955-11-18;0.31;10.62
1;-3.35;40.48;1955-11-19;1.1;11.3
1;-3.35;40.48;1955-11-20;1.49;9.53
1;-3.35;40.48;1955-11-21;-0.05;9.04
1;-3.35;40.48;1955-11-22;3.31;9.2
1;-3.35;40.48;1955-11-23;4.01;7.58
1;-3.35;40.48;1955-11-24;5.58;11.59
1;-3.35;40.48;1955-11-25;4.75;12.95
1;-3.35;40.48;1955-11-26;3.47;11.9
1;-3.35;40.48;1955-11-27;5.18;12.69
1;-3.35;40.48;1955-11-28;4.63;12.21
1;-3.35;40.48;1955-11-29;3.88;10.14
1;-3.35;40.48;1955-11-30;7.86;11.39
1;-3.35;40.48;1955-12-01;5.79;12.85
1;-3.35;40.48;1955-12-02;3.71;10.95
1;-3.35;40.48;1955-12-03;8.74;14.69
1;-3.35;40.48;1955-12-04;6.74;14.91
1;-3.35;40.48;1955-12-05;5.35;16.15
1;-3.35;40.48;1955-12-06;4.37;12.75
1;-3.35;40.48;1955-12-07;2.85;12.72
1;-3.35;40.48;1955-12-08;1.47;11.57
1;-3.35;40.48;1955-12-09;0.4;7.67
1;-3.35;40.48;1955-12-10;1.21;5.38
1;-3.35;40.48;1955-12-11;1.4;5.68
1;-3.35;40.48;1955-12-12;1.81;9.01
1;-3.35;40.48;1955-12-13;6.97;12.61
1;-3.35;40.48;1955-12-14;8.57;12.65
1;-3.35;40.48;1955-12-15;8.44;14.08
1;-3.35;40.48;1955-12-16;10.42;14.4
1;-3.35;40.48;1955-12-17;7.48;11.05
1;-3.35;40.48;1955-12-18;5.76;9.61
1;-3.35;40.48;1955-12-19;4.24;8.46
1;-3.35;40.48;1955-12-20;4.59;8.53
1;-3.35;40.48;1955-12-21;4.48;9.58
1;-3.35;40.48;1955-12-22;4.28;10.25
1;-3.35;40.48;1955-12-23;8.16;11.81
1;-3.35;40.48;1955-12-24;8.05;13.52
1;-3.35;40.48;1955-12-25;3.26;11.94
1;-3.35;40.48;1955-12-26;1.6;10.9
1;-3.35;40.48;1955-12-27;2.46;12.28
1;-3.35;40.48;1955-12-28;2.97;12.72
1;-3.35;40.48;1955-12-29;1.37;11.18
1;-3.35;40.48;1955-12-30;2.74;10.58
1;-3.35;40.48;1955-12-31;1.31;7.74
1;-3.35;40.48;1956-01-01;0.81;9.14
1;-3.35;40.48;1956-01-02;1.21;9.51
1;-3.35;40.48;1956-01-03;1.72;6.47
1;-3.35;40.48;1956-01-04;1.3;8.43
1;-3.35;40.48;1956-01-05;1.03;7.66
1;-3.35;40.48;1956-01-06;-1.08;8.8
1;-3.35;40.48;1956-01-07;-1.69;7.17
1;-3.35;40.48;1956-01-08;-1.08;6.81
1;-3.35;40.48;1956-01-09;-0.89;3.2
1;-3.35;40.48;1956-01-10;-3.61;4.29
1;-3.35;40.48;1956-01-11;1.58;8.53
1;-3.35;40.48;1956-01-12;1.44;7.41
1;-3.35;40.48;1956-01-13;4.23;8.81
1;-3.35;40.48;1956-01-14;1.09;8.57
1;-3.35;40.48;1956-01-15;3.19;8.79
1;-3.35;40.48;1956-01-16;8.07;12.56
1;-3.35;40.48;1956-01-17;8.45;10.86
1;-3.35;40.48;1956-01-18;5.63;11.32
1;-3.35;40.48;1956-01-19;5.97;10.46
1;-3.35;40.48;1956-01-20;6.04;9.88
1;-3.35;40.48;1956-01-21;4.05;10.18
1;-3.35;40.48;1956-01-22;1.82;6.84
1;-3.35;40.48;1956-01-23;2.89;7.38
1;-3.35;40.48;1956-01-24;5.51;11.96
1;-3.35;40.48;1956-01-25;4.51;12.03
1;-3.35;40.48;1956-01-26;3.85;13.87
1;-3.35;40.48;1956-01-27;2.81;9.97
1;-3.35;40.48;1956-01-28;4.91;12.11
1;-3.35;40.48;1956-01-29;2.32;12.13
1;-3.35;40.48;1956-01-30;3.31;10.04
1;-3.35;40.48;1956-01-31;4.62;9.3
1;-3.35;40.48;1956-02-01;1.88;8.05
1;-3.35;40.48;1956-02-02;-1.9;4.17
1;-3.35;40.48;1956-02-03;-6.32;0.29
1;-3.35;40.48;1956-02-04;-7.01;3.94
1;-3.35;40.48;1956-02-05;-6.16;4.24
1;-3.35;40.48;1956-02-06;-2.81;10.67
1;-3.35;40.48;1956-02-07;-0.58;11.08
1;-3.35;40.48;1956-02-08;0.68;8.63
1;-3.35;40.48;1956-02-09;-1.93;8.46
1;-3.35;40.48;1956-02-10;-6.11;-0.1
1;-3.35;40.48;1956-02-11;-8.01;-1.02
1;-3.35;40.48;1956-02-12;-9.72;-1.23
1;-3.35;40.48;1956-02-13;-8.49;4.32
1;-3.35;40.48;1956-02-14;-5.53;7.95
1;-3.35;40.48;1956-02-15;-3.44;6.44
1;-3.35;40.48;1956-02-16;-2.46;6.29
1;-3.35;40.48;1956-02-17;-3.2;4.37
1;-3.35;40.48;1956-02-18;-5.84;4.62
1;-3.35;40.48;1956-02-19;-5.03;3.63
1;-3.35;40.48;1956-02-20;-4.75;4.97
1;-3.35;40.48;1956-02-21;-2.09;3.78
1;-3.35;40.48;1956-02-22;-1.77;5.98
1;-3.35;40.48;1956-02-23;0.16;3.7
1;-3.35;40.48;1956-02-24;2.14;5.8
1;-3.35;40.48;1956-02-25;4.03;9.3
1;-3.35;40.48;1956-02-26;1.57;10.73
1;-3.35;40.48;1956-02-27;-1.9;6.77
1;-3.35;40.48;1956-02-28;-0.97;10.65
1;-3.35;40.48;1956-02-29;-0.74;14.9
1;-3.35;40.48;1956-03-01;2.14;16.17
1;-3.35;40.48;1956-03-02;1.96;18.45
1;-3.35;40.48;1956-03-03;2.97;19.62
1;-3.35;40.48;1956-03-04;3.94;20.23
1;-3.35;40.48;1956-03-05;5.68;18.18
1;-3.35;40.48;1956-03-06;4.39;19.09
1;-3.35;40.48;1956-03-07;3.84;19.37
1;-3.35;40.48;1956-03-08;4.62;15.9
1;-3.35;40.48;1956-03-09;3.21;15.47
1;-3.35;40.48;1956-03-10;5.11;14.08
1;-3.35;40.48;1956-03-11;3.19;17.54
1;-3.35;40.48;1956-03-12;4.11;16.5
1;-3.35;40.48;1956-03-13;2.43;17.21
1;-3.35;40.48;1956-03-14;4.53;16.92
1;-3.35;40.48;1956-03-15;4.81;13.81
1;-3.35;40.48;1956-03-16;2.61;16.34
1;-3.35;40.48;1956-03-17;6.29;15.08
1;-3.35;40.48;1956-03-18;5.39;10.27
1;-3.35;40.48;1956-03-19;3.64;11.02
1;-3.35;40.48;1956-03-20;4.83;10.63
1;-3.35;40.48;1956-03-21;4.27;10.39
1;-3.35;40.48;1956-03-22;3.01;10.57
1;-3.35;40.48;1956-03-23;5.37;12.02
1;-3.35;40.48;1956-03-24;3.97;12.26
1;-3.35;40.48;1956-03-25;3.97;11.67
1;-3.35;40.48;1956-03-26;6.68;15.01
1;-3.35;40.48;1956-03-27;7.21;15.32
1;-3.35;40.48;1956-03-28;8.64;11.52
1;-3.35;40.48;1956-03-29;7.63;9.97
1;-3.35;40.48;1956-03-30;6.59;11.92
1;-3.35;40.48;1956-03-31;7.21;13.47
1;-3.35;40.48;1956-04-01;5.72;16.06
1;-3.35;40.48;1956-04-02;5.65;17.04
1;-3.35;40.48;1956-04-03;4.95;17.57
1;-3.35;40.48;1956-04-04;6.43;15.47
1;-3.35;40.48;1956-04-05;4.16;14.85
1;-3.35;40.48;1956-04-06;3.97;16.18
1;-3.35;40.48;1956-04-07;4.08;16.51
1;-3.35;40.48;1956-04-08;5.91;17.59
1;-3.35;40.48;1956-04-09;5.58;19.49
1;-3.35;40.48;1956-04-10;6.72;18.55
1;-3.35;40.48;1956-04-11;8.75;14.84
1;-3.35;40.48;1956-04-12;8.48;17.17
1;-3.35;40.48;1956-04-13;8.61;14.93
1;-3.35;40.48;1956-04-14;9.63;15.92
1;-3.35;40.48;1956-04-15;7.21;15.19
1;-3.35;40.48;1956-04-16;7.26;15.5
1;-3.35;40.48;1956-04-17;2.17;16.11
1;-3.35;40.48;1956-04-18;7.26;17.96
1;-3.35;40.48;1956-04-19;7.82;19.86
1;-3.35;40.48;1956-04-20;9.01;14.17
1;-3.35;40.48;1956-04-21;7.54;15.28
1;-3.35;40.48;1956-04-22;7.6;16.61
1;-3.35;40.48;1956-04-23;8.1;15.91
1;-3.35;40.48;1956-04-24;6.86;14.33
1;-3.35;40.48;1956-04-25;7.47;15.77
1;-3.35;40.48;1956-04-26;4.68;13.43
1;-3.35;40.48;1956-04-27;4.4;12.11
1;-3.35;40.48;1956-04-28;3.27;12.59
1;-3.35;40.48;1956-04-29;3.89;12.13
1;-3.35;40.48;1956-04-30;3.66;13.98
1;-3.35;40.48;1956-05-01;3.76;18.91
1;-3.35;40.48;1956-05-02;6.14;21.57
1;-3.35;40.48;1956-05-03;9.03;22.88
1;-3.35;40.48;1956-05-04;9.62;23.8
1;-3.35;40.48;1956-05-05;8.91;21.73
1;-3.35;40.48;1956-05-06;8.65;22.03
1;-3.35;40.48;1956-05-07;9.17;23.9
1;-3.35;40.48;1956-05-08;9.49;25.26
1;-3.35;40.48;1956-05-09;11.96;26.77
1;-3.35;40.48;1956-05-10;12.23;26.12
1;-3.35;40.48;1956-05-11;12.15;26.9
1;-3.35;40.48;1956-05-12;11.43;24.4
1;-3.35;40.48;1956-05-13;7.74;23.01
1;-3.35;40.48;1956-05-14;10.51;24.04
1;-3.35;40.48;1956-05-15;10.72;24.87
1;-3.35;40.48;1956-05-16;11.8;26.21
1;-3.35;40.48;1956-05-17;12.27;26.74
1;-3.35;40.48;1956-05-18;13.82;23.8
1;-3.35;40.48;1956-05-19;12.11;20.74
1;-3.35;40.48;1956-05-20;10.22;21.5
1;-3.35;40.48;1956-05-21;11.01;20.89
1;-3.35;40.48;1956-05-22;8.91;15.53
1;-3.35;40.48;1956-05-23;7.33;12.67
1;-3.35;40.48;1956-05-24;7.24;19.87
1;-3.35;40.48;1956-05-25;8.79;16.46
1;-3.35;40.48;1956-05-26;7.1;15.04
1;-3.35;40.48;1956-05-27;7.72;16.81
1;-3.35;40.48;1956-05-28;6.98;18.5
1;-3.35;40.48;1956-05-29;8.91;19.45
1;-3.35;40.48;1956-05-30;9.78;18.1
1;-3.35;40.48;1956-05-31;8.75;17.82
1;-3.35;40.48;1956-06-01;10.74;21.48
1;-3.35;40.48;1956-06-02;11.23;25.58
1;-3.35;40.48;1956-06-03;11.62;26.63
1;-3.35;40.48;1956-06-04;13.77;27.81
1;-3.35;40.48;1956-06-05;14;25.67
1;-3.35;40.48;1956-06-06;13.49;24.36
1;-3.35;40.48;1956-06-07;12.3;24
1;-3.35;40.48;1956-06-08;7.69;21.21
1;-3.35;40.48;1956-06-09;8.25;23.06
1;-3.35;40.48;1956-06-10;9.67;15.89
1;-3.35;40.48;1956-06-11;6.57;19.4
1;-3.35;40.48;1956-06-12;11.4;24.76
1;-3.35;40.48;1956-06-13;13.66;26.01
1;-3.35;40.48;1956-06-14;13.84;26.41
1;-3.35;40.48;1956-06-15;13.37;26.95
1;-3.35;40.48;1956-06-16;14.08;29.23
1;-3.35;40.48;1956-06-17;16.19;28.11
1;-3.35;40.48;1956-06-18;11.63;24.79
1;-3.35;40.48;1956-06-19;12.37;25.78
1;-3.35;40.48;1956-06-20;14.21;27.73
1;-3.35;40.48;1956-06-21;14.78;30.39
1;-3.35;40.48;1956-06-22;15.75;32.45
1;-3.35;40.48;1956-06-23;17.28;31.08
1;-3.35;40.48;1956-06-24;14.25;22.99
1;-3.35;40.48;1956-06-25;13.56;22.6
1;-3.35;40.48;1956-06-26;14;24.96
1;-3.35;40.48;1956-06-27;14.71;27.43
1;-3.35;40.48;1956-06-28;13.77;27.95
1;-3.35;40.48;1956-06-29;14.83;27.62
1;-3.35;40.48;1956-06-30;16.71;26.31
1;-3.35;40.48;1956-07-01;12.99;21.39
1;-3.35;40.48;1956-07-02;13.96;23.95
1;-3.35;40.48;1956-07-03;14.14;29.04
1;-3.35;40.48;1956-07-04;16.78;31.89
1;-3.35;40.48;1956-07-05;18.64;33.51
1;-3.35;40.48;1956-07-06;19.47;34.94
1;-3.35;40.48;1956-07-07;20.26;33.26
1;-3.35;40.48;1956-07-08;18.95;32.5
1;-3.35;40.48;1956-07-09;18.13;31.6
1;-3.35;40.48;1956-07-10;17.22;28.91
1;-3.35;40.48;1956-07-11;14.71;30.58
1;-3.35;40.48;1956-07-12;16.84;32.3
1;-3.35;40.48;1956-07-13;16.39;24.47
1;-3.35;40.48;1956-07-14;12.75;23.57
1;-3.35;40.48;1956-07-15;14.12;24.36
1;-3.35;40.48;1956-07-16;13.58;27.39
1;-3.35;40.48;1956-07-17;14.89;30.02
1;-3.35;40.48;1956-07-18;16.64;28.06
1;-3.35;40.48;1956-07-19;13.62;25.19
1;-3.35;40.48;1956-07-20;13.73;23.48
1;-3.35;40.48;1956-07-21;13.61;21.34
1;-3.35;40.48;1956-07-22;13.25;23.98
1;-3.35;40.48;1956-07-23;13.97;26.69
1;-3.35;40.48;1956-07-24;15.18;28.98
1;-3.35;40.48;1956-07-25;16.06;31.43
1;-3.35;40.48;1956-07-26;18.36;33.32
1;-3.35;40.48;1956-07-27;18.89;32.44
1;-3.35;40.48;1956-07-28;15.92;30.78
1;-3.35;40.48;1956-07-29;15.99;29.33
1;-3.35;40.48;1956-07-30;16.39;29.67
1;-3.35;40.48;1956-07-31;17.8;30.06
1;-3.35;40.48;1956-08-01;17.54;31.31
1;-3.35;40.48;1956-08-02;17.32;33
1;-3.35;40.48;1956-08-03;16.66;31.95
1;-3.35;40.48;1956-08-04;16.5;29.22
1;-3.35;40.48;1956-08-05;15.86;26.81
1;-3.35;40.48;1956-08-06;14.26;26.25
1;-3.35;40.48;1956-08-07;14.1;22.05
1;-3.35;40.48;1956-08-08;17.66;29.21
1;-3.35;40.48;1956-08-09;16.39;27.3
1;-3.35;40.48;1956-08-10;14.95;25.09
1;-3.35;40.48;1956-08-11;14.05;27.66
1;-3.35;40.48;1956-08-12;16.01;30.5
1;-3.35;40.48;1956-08-13;17.71;32.46
1;-3.35;40.48;1956-08-14;18.76;32.66
1;-3.35;40.48;1956-08-15;17.39;32.82
1;-3.35;40.48;1956-08-16;18.28;33.54
1;-3.35;40.48;1956-08-17;17.99;29.82
1;-3.35;40.48;1956-08-18;16.08;28.46
1;-3.35;40.48;1956-08-19;15.57;28.85
1;-3.35;40.48;1956-08-20;16.36;29.12
1;-3.35;40.48;1956-08-21;14.62;28.15
1;-3.35;40.48;1956-08-22;15.3;28.37
1;-3.35;40.48;1956-08-23;15.81;28.58
1;-3.35;40.48;1956-08-24;15.77;31.95
1;-3.35;40.48;1956-08-25;16.29;29.68
1;-3.35;40.48;1956-08-26;15.49;29.08
1;-3.35;40.48;1956-08-27;14.16;23.6
1;-3.35;40.48;1956-08-28;11.62;22.91
1;-3.35;40.48;1956-08-29;9.9;22.71
1;-3.35;40.48;1956-08-30;11.42;27.06
1;-3.35;40.48;1956-08-31;15.21;27.66
1;-3.35;40.48;1956-09-01;12.15;20.17
1;-3.35;40.48;1956-09-02;8.64;20.06
1;-3.35;40.48;1956-09-03;5.92;21.91
1;-3.35;40.48;1956-09-04;9.36;27.12
1;-3.35;40.48;1956-09-05;13.69;23.12
1;-3.35;40.48;1956-09-06;11.22;23.98
1;-3.35;40.48;1956-09-07;11.01;25.11
1;-3.35;40.48;1956-09-08;14.1;28.52
1;-3.35;40.48;1956-09-09;12.42;22.1
1;-3.35;40.48;1956-09-10;10.32;20.85
1;-3.35;40.48;1956-09-11;12.91;24.76
1;-3.35;40.48;1956-09-12;15.56;32.31
1;-3.35;40.48;1956-09-13;17.56;34.81
1;-3.35;40.48;1956-09-14;17.05;33.93
1;-3.35;40.48;1956-09-15;16.32;30.56
1;-3.35;40.48;1956-09-16;16.07;25.02
1;-3.35;40.48;1956-09-17;14.45;25.08
1;-3.35;40.48;1956-09-18;14.31;26.64
1;-3.35;40.48;1956-09-19;14.81;28.11
1;-3.35;40.48;1956-09-20;16.24;27.04
1;-3.35;40.48;1956-09-21;13.32;19.76
1;-3.35;40.48;1956-09-22;13.96;21.68
1;-3.35;40.48;1956-09-23;13.87;21.39
1;-3.35;40.48;1956-09-24;10.81;15.79
1;-3.35;40.48;1956-09-25;9.76;16.48
1;-3.35;40.48;1956-09-26;11.28;19.31
1;-3.35;40.48;1956-09-27;10.38;22.25
1;-3.35;40.48;1956-09-28;10.9;25.36
1;-3.35;40.48;1956-09-29;12.47;26.39
1;-3.35;40.48;1956-09-30;14.01;25.08
1;-3.35;40.48;1956-10-01;13.72;26.92
1;-3.35;40.48;1956-10-02;13.71;23.98
1;-3.35;40.48;1956-10-03;13.94;21.98
1;-3.35;40.48;1956-10-04;12.92;23
1;-3.35;40.48;1956-10-05;12.02;23.82
1;-3.35;40.48;1956-10-06;9.46;17.65
1;-3.35;40.48;1956-10-07;7.37;18.58
1;-3.35;40.48;1956-10-08;6.86;19.74
1;-3.35;40.48;1956-10-09;8.35;17.04
1;-3.35;40.48;1956-10-10;11.32;17.71
1;-3.35;40.48;1956-10-11;12.62;19.45
1;-3.35;40.48;1956-10-12;12.86;20.28
1;-3.35;40.48;1956-10-13;10.83;21.88
1;-3.35;40.48;1956-10-14;11.51;18.93
1;-3.35;40.48;1956-10-15;11.36;18.37
1;-3.35;40.48;1956-10-16;10.5;17.62
1;-3.35;40.48;1956-10-17;9.21;19.73
1;-3.35;40.48;1956-10-18;9.36;20.67
1;-3.35;40.48;1956-10-19;9.49;21.88
1;-3.35;40.48;1956-10-20;9.79;21.37
1;-3.35;40.48;1956-10-21;9.18;21.24
1;-3.35;40.48;1956-10-22;7.59;18.87
1;-3.35;40.48;1956-10-23;8.45;18.76
1;-3.35;40.48;1956-10-24;10.54;19.03
1;-3.35;40.48;1956-10-25;10.17;17.31
1;-3.35;40.48;1956-10-26;5.37;14.05
1;-3.35;40.48;1956-10-27;4.45;12.34
1;-3.35;40.48;1956-10-28;3.15;11.77
1;-3.35;40.48;1956-10-29;1.66;14.37
1;-3.35;40.48;1956-10-30;2.81;12.27
1;-3.35;40.48;1956-10-31;1.01;10.69
1;-3.35;40.48;1956-11-01;2.41;8.71
1;-3.35;40.48;1956-11-02;-0.3;10.86
1;-3.35;40.48;1956-11-03;1.03;13.05
1;-3.35;40.48;1956-11-04;2.27;12.99
1;-3.35;40.48;1956-11-05;2.7;14.03
1;-3.35;40.48;1956-11-06;2.98;14.72
1;-3.35;40.48;1956-11-07;2.91;14.57
1;-3.35;40.48;1956-11-08;2.92;12.51
1;-3.35;40.48;1956-11-09;7.03;12.62
1;-3.35;40.48;1956-11-10;6.08;11.93
1;-3.35;40.48;1956-11-11;6.14;12.83
1;-3.35;40.48;1956-11-12;5.74;13
1;-3.35;40.48;1956-11-13;5.28;8.95
1;-3.35;40.48;1956-11-14;1.82;10.88
1;-3.35;40.48;1956-11-15;2.56;9.69
1;-3.35;40.48;1956-11-16;2.3;9.64
1;-3.35;40.48;1956-11-17;3.33;9.57
1;-3.35;40.48;1956-11-18;3.19;11.12
1;-3.35;40.48;1956-11-19;4.1;10.13
1;-3.35;40.48;1956-11-20;2.18;8.8
1;-3.35;40.48;1956-11-21;1.74;9.6
1;-3.35;40.48;1956-11-22;0.52;10.27
1;-3.35;40.48;1956-11-23;0.59;10.79
1;-3.35;40.48;1956-11-24;2.48;9.5
1;-3.35;40.48;1956-11-25;1.89;9.35
1;-3.35;40.48;1956-11-26;-0.88;11.92
1;-3.35;40.48;1956-11-27;-0.28;11.86
1;-3.35;40.48;1956-11-28;-0.68;10.39
1;-3.35;40.48;1956-11-29;0.07;9.93
1;-3.35;40.48;1956-11-30;1.67;7.76
1;-3.35;40.48;1956-12-01;-0.38;8.86
1;-3.35;40.48;1956-12-02;0.25;11.71
1;-3.35;40.48;1956-12-03;-1;11.57
1;-3.35;40.48;1956-12-04;-0.45;11.68
1;-3.35;40.48;1956-12-05;-1.86;11.47
1;-3.35;40.48;1956-12-06;-1.01;12.12
1;-3.35;40.48;1956-12-07;-1.38;12.58
1;-3.35;40.48;1956-12-08;-2.05;11.79
1;-3.35;40.48;1956-12-09;-2.37;11.04
1;-3.35;40.48;1956-12-10;-1.39;8.42
1;-3.35;40.48;1956-12-11;-2.76;9.07
1;-3.35;40.48;1956-12-12;-1.65;11.06
1;-3.35;40.48;1956-12-13;-0.2;12.83
1;-3.35;40.48;1956-12-14;0.71;13.3
1;-3.35;40.48;1956-12-15;0.06;12.58
1;-3.35;40.48;1956-12-16;-0.28;12.03
1;-3.35;40.48;1956-12-17;-0.1;11.77
1;-3.35;40.48;1956-12-18;0.35;8.43
1;-3.35;40.48;1956-12-19;0.84;10.08
1;-3.35;40.48;1956-12-20;1.11;9.24
1;-3.35;40.48;1956-12-21;-0.52;9.83
1;-3.35;40.48;1956-12-22;-0.95;6.74
1;-3.35;40.48;1956-12-23;-4.81;6.52
1;-3.35;40.48;1956-12-24;-2.99;5.73
1;-3.35;40.48;1956-12-25;0.5;5.36
1;-3.35;40.48;1956-12-26;2.1;8.42
1;-3.35;40.48;1956-12-27;-1.11;7.98
1;-3.35;40.48;1956-12-28;2.31;5.92
1;-3.35;40.48;1956-12-29;-0.44;6.79
1;-3.35;40.48;1956-12-30;4.1;8.83
1;-3.35;40.48;1956-12-31;1.59;7.39
1;-3.35;40.48;1957-01-01;-1.04;6.27
1;-3.35;40.48;1957-01-02;0.59;9.09
1;-3.35;40.48;1957-01-03;-0.16;8.98
1;-3.35;40.48;1957-01-04;-1.14;8.85
1;-3.35;40.48;1957-01-05;0.21;11.92
1;-3.35;40.48;1957-01-06;1.22;13.36
1;-3.35;40.48;1957-01-07;1;13.92
1;-3.35;40.48;1957-01-08;2.38;13.92
1;-3.35;40.48;1957-01-09;1.14;13.57
1;-3.35;40.48;1957-01-10;-0.24;10.45
1;-3.35;40.48;1957-01-11;0.44;8.29
1;-3.35;40.48;1957-01-12;-1.52;9.61
1;-3.35;40.48;1957-01-13;-2.58;7.81
1;-3.35;40.48;1957-01-14;-2.53;5.34
1;-3.35;40.48;1957-01-15;-4.13;4.15
1;-3.35;40.48;1957-01-16;-4.35;2.18
1;-3.35;40.48;1957-01-17;-7.02;0.41
1;-3.35;40.48;1957-01-18;-6.51;1.57
1;-3.35;40.48;1957-01-19;-2.48;3.78
1;-3.35;40.48;1957-01-20;-2.61;5.69
1;-3.35;40.48;1957-01-21;-2.6;5.76
1;-3.35;40.48;1957-01-22;-3.05;6.39
1;-3.35;40.48;1957-01-23;-2.97;2.65
1;-3.35;40.48;1957-01-24;-0.67;4.7
1;-3.35;40.48;1957-01-25;-0.73;4.83
1;-3.35;40.48;1957-01-26;1.84;7.17
1;-3.35;40.48;1957-01-27;0.42;7.58
1;-3.35;40.48;1957-01-28;-2.21;11.73
1;-3.35;40.48;1957-01-29;0.04;11.03
1;-3.35;40.48;1957-01-30;-1.77;10.9
1;-3.35;40.48;1957-01-31;-1.09;11.56
1;-3.35;40.48;1957-02-01;1.83;11.48
1;-3.35;40.48;1957-02-02;1.65;13.12
1;-3.35;40.48;1957-02-03;2.17;9.46
1;-3.35;40.48;1957-02-04;4.48;11.36
1;-3.35;40.48;1957-02-05;5.92;14.39
1;-3.35;40.48;1957-02-06;3.51;11.8
1;-3.35;40.48;1957-02-07;2.6;12.25
1;-3.35;40.48;1957-02-08;4.47;14.3
1;-3.35;40.48;1957-02-09;6.11;11.63
1;-3.35;40.48;1957-02-10;2.75;10.57
1;-3.35;40.48;1957-02-11;0.1;12.11
1;-3.35;40.48;1957-02-12;4.39;11.81
1;-3.35;40.48;1957-02-13;5.42;10.11
1;-3.35;40.48;1957-02-14;7.52;12.56
1;-3.35;40.48;1957-02-15;6.55;10.59
1;-3.35;40.48;1957-02-16;2.88;9.52
1;-3.35;40.48;1957-02-17;3.92;9.72
1;-3.35;40.48;1957-02-18;1.12;8.36
1;-3.35;40.48;1957-02-19;0.54;9.66
1;-3.35;40.48;1957-02-20;2.56;11.74
1;-3.35;40.48;1957-02-21;4.59;12.29
1;-3.35;40.48;1957-02-22;5.46;13.03
1;-3.35;40.48;1957-02-23;6.47;15.72
1;-3.35;40.48;1957-02-24;6.19;14.93
1;-3.35;40.48;1957-02-25;6.71;16.42
1;-3.35;40.48;1957-02-26;4.84;17.78
1;-3.35;40.48;1957-02-27;7.09;18.24
1;-3.35;40.48;1957-02-28;6.77;18.39
1;-3.35;40.48;1957-03-01;6.14;19.14
1;-3.35;40.48;1957-03-02;7.31;16.78
